7.9345 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
10.9738 	EXP 	Created blk7_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk7_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9743 	EXP 	Created blk8_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk8_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9749 	EXP 	Created blk9_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-9.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk9_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9755 	EXP 	Created blk1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9762 	EXP 	Created blk2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9768 	EXP 	Created blk3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9774 	EXP 	Created blk4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9780 	EXP 	Created blk5 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9785 	EXP 	Created blk6 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk6', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9791 	EXP 	Created blk7 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk7', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9797 	EXP 	Created blk8 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk8', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9803 	EXP 	Created blk9 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='blk9', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
11.0091 	EXP 	Created fbtxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fbtxt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.0099 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0036 	EXP 	submit_button: autoLog = True
0.0067 	EXP 	text: autoDraw = True
0.4996 	DATA 	Keypress: lalt
0.5029 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.5124 	EXP 	text: autoDraw = False
0.5124 	EXP 	blk1_3: foreColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk1_3: borderColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk1_3: fillColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk1: foreColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk1: borderColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk2_3: foreColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk2_3: borderColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk2_3: fillColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk2: borderColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk2: fillColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk3_3: foreColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk3_3: borderColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk3_3: fillColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk3: foreColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk3: borderColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blk3: fillColor = <psychopy.colors.Color: white, alpha=1.0>
0.5124 	EXP 	blank: autoDraw = True
0.9968 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0125 	EXP 	blank: autoDraw = False
1.0125 	EXP 	blank: autoDraw = False
1.0125 	EXP 	blk1_3: fillColor = [1, 0, 0]
1.0125 	EXP 	blk1_3: autoDraw = True
1.0125 	EXP 	blk2_3: autoDraw = True
1.0125 	EXP 	blk3_3: autoDraw = True
1.0125 	EXP 	blk4_3: autoDraw = True
1.0125 	EXP 	blk5_3: autoDraw = True
1.0125 	EXP 	blk6_3: autoDraw = True
1.0125 	EXP 	blk7_3: autoDraw = True
1.0125 	EXP 	blk8_3: autoDraw = True
1.0125 	EXP 	blk9_3: autoDraw = True
1.5007 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
1.5170 	EXP 	blk1_3: autoDraw = False
1.5170 	EXP 	blk2_3: autoDraw = False
1.5170 	EXP 	blk3_3: autoDraw = False
1.5170 	EXP 	blk4_3: autoDraw = False
1.5170 	EXP 	blk5_3: autoDraw = False
1.5170 	EXP 	blk6_3: autoDraw = False
1.5170 	EXP 	blk7_3: autoDraw = False
1.5170 	EXP 	blk8_3: autoDraw = False
1.5170 	EXP 	blk9_3: autoDraw = False
1.5170 	EXP 	blk1_3: autoDraw = False
1.5170 	EXP 	blk2_3: autoDraw = False
1.5170 	EXP 	blk3_3: autoDraw = False
1.5170 	EXP 	blk4_3: autoDraw = False
1.5170 	EXP 	blk5_3: autoDraw = False
1.5170 	EXP 	blk6_3: autoDraw = False
1.5170 	EXP 	blk7_3: autoDraw = False
1.5170 	EXP 	blk8_3: autoDraw = False
1.5170 	EXP 	blk9_3: autoDraw = False
1.5170 	EXP 	blk1_3: fillColor = [1, 1, 1]
1.5170 	EXP 	blk2_3: fillColor = [1, 0, 0]
1.5170 	EXP 	blk1_3: autoDraw = True
1.5170 	EXP 	blk2_3: autoDraw = True
1.5170 	EXP 	blk3_3: autoDraw = True
1.5170 	EXP 	blk4_3: autoDraw = True
1.5170 	EXP 	blk5_3: autoDraw = True
1.5170 	EXP 	blk6_3: autoDraw = True
1.5170 	EXP 	blk7_3: autoDraw = True
1.5170 	EXP 	blk8_3: autoDraw = True
1.5170 	EXP 	blk9_3: autoDraw = True
2.0002 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
2.0170 	EXP 	blk1_3: autoDraw = False
2.0170 	EXP 	blk2_3: autoDraw = False
2.0170 	EXP 	blk3_3: autoDraw = False
2.0170 	EXP 	blk4_3: autoDraw = False
2.0170 	EXP 	blk5_3: autoDraw = False
2.0170 	EXP 	blk6_3: autoDraw = False
2.0170 	EXP 	blk7_3: autoDraw = False
2.0170 	EXP 	blk8_3: autoDraw = False
2.0170 	EXP 	blk9_3: autoDraw = False
2.0170 	EXP 	blk1_3: autoDraw = False
2.0170 	EXP 	blk2_3: autoDraw = False
2.0170 	EXP 	blk3_3: autoDraw = False
2.0170 	EXP 	blk4_3: autoDraw = False
2.0170 	EXP 	blk5_3: autoDraw = False
2.0170 	EXP 	blk6_3: autoDraw = False
2.0170 	EXP 	blk7_3: autoDraw = False
2.0170 	EXP 	blk8_3: autoDraw = False
2.0170 	EXP 	blk9_3: autoDraw = False
2.0170 	EXP 	blk2_3: fillColor = [1, 1, 1]
2.0170 	EXP 	blk3_3: fillColor = [1, 0, 0]
2.0170 	EXP 	blk1_3: autoDraw = True
2.0170 	EXP 	blk2_3: autoDraw = True
2.0170 	EXP 	blk3_3: autoDraw = True
2.0170 	EXP 	blk4_3: autoDraw = True
2.0170 	EXP 	blk5_3: autoDraw = True
2.0170 	EXP 	blk6_3: autoDraw = True
2.0170 	EXP 	blk7_3: autoDraw = True
2.0170 	EXP 	blk8_3: autoDraw = True
2.0170 	EXP 	blk9_3: autoDraw = True
2.5402 	EXP 	blk1_3: autoDraw = False
2.5402 	EXP 	blk2_3: autoDraw = False
2.5402 	EXP 	blk3_3: autoDraw = False
2.5402 	EXP 	blk4_3: autoDraw = False
2.5402 	EXP 	blk5_3: autoDraw = False
2.5402 	EXP 	blk6_3: autoDraw = False
2.5402 	EXP 	blk7_3: autoDraw = False
2.5402 	EXP 	blk8_3: autoDraw = False
2.5402 	EXP 	blk9_3: autoDraw = False
2.5402 	EXP 	blk1_3: autoDraw = False
2.5402 	EXP 	blk2_3: autoDraw = False
2.5402 	EXP 	blk3_3: autoDraw = False
2.5402 	EXP 	blk4_3: autoDraw = False
2.5402 	EXP 	blk5_3: autoDraw = False
2.5402 	EXP 	blk6_3: autoDraw = False
2.5402 	EXP 	blk7_3: autoDraw = False
2.5402 	EXP 	blk8_3: autoDraw = False
2.5402 	EXP 	blk9_3: autoDraw = False
2.5402 	EXP 	blk3_3: fillColor = [1, 1, 1]
2.5402 	EXP 	blk1: autoDraw = True
2.5402 	EXP 	blk2: autoDraw = True
2.5402 	EXP 	blk3: autoDraw = True
2.5402 	EXP 	blk4: autoDraw = True
2.5402 	EXP 	blk5: autoDraw = True
2.5402 	EXP 	blk6: autoDraw = True
2.5402 	EXP 	blk7: autoDraw = True
2.5402 	EXP 	blk8: autoDraw = True
2.5402 	EXP 	blk9: autoDraw = True
6.2208 	DATA 	Mouse: Left button down, pos=(688,746)
6.2288 	EXP 	blk9: fillColor = [1, 0, 0]
6.2455 	EXP 	blk9: fillColor = [1, 0, 0]
6.2624 	EXP 	blk9: fillColor = [1, 0, 0]
6.2790 	EXP 	blk9: fillColor = [1, 0, 0]
6.2957 	EXP 	blk9: fillColor = [1, 0, 0]
6.3123 	EXP 	blk9: fillColor = [1, 0, 0]
6.3291 	EXP 	blk9: fillColor = [1, 0, 0]
6.3456 	EXP 	blk9: fillColor = [1, 0, 0]
6.3623 	EXP 	blk9: fillColor = [1, 0, 0]
6.3790 	EXP 	blk9: fillColor = [1, 0, 0]
6.3960 	EXP 	blk9: fillColor = [1, 0, 0]
6.4125 	EXP 	blk9: fillColor = [1, 0, 0]
6.4291 	EXP 	blk9: fillColor = [1, 0, 0]
6.4302 	DATA 	Mouse:  Left button up, pos=(688,746)
7.3134 	DATA 	Mouse: Left button down, pos=(947,762)
7.3292 	EXP 	blk7: fillColor = [1, 0, 0]
7.3456 	EXP 	blk7: fillColor = [1, 0, 0]
7.3623 	EXP 	blk7: fillColor = [1, 0, 0]
7.3790 	EXP 	blk7: fillColor = [1, 0, 0]
7.3956 	EXP 	blk7: fillColor = [1, 0, 0]
7.4123 	EXP 	blk7: fillColor = [1, 0, 0]
7.4288 	EXP 	blk7: fillColor = [1, 0, 0]
7.4455 	EXP 	blk7: fillColor = [1, 0, 0]
7.4622 	EXP 	blk7: fillColor = [1, 0, 0]
7.4790 	EXP 	blk7: fillColor = [1, 0, 0]
7.4958 	EXP 	blk7: fillColor = [1, 0, 0]
7.5123 	EXP 	blk7: fillColor = [1, 0, 0]
7.5289 	EXP 	blk7: fillColor = [1, 0, 0]
7.5294 	DATA 	Mouse:  Left button up, pos=(947,762)
8.1465 	DATA 	Mouse: Left button down, pos=(1228,621)
8.1624 	EXP 	blk5: fillColor = [1, 0, 0]
8.1624 	EXP 	submit_button: autoDraw = True
8.1791 	EXP 	blk5: fillColor = [1, 0, 0]
8.1957 	EXP 	blk5: fillColor = [1, 0, 0]
8.2122 	EXP 	blk5: fillColor = [1, 0, 0]
8.2289 	EXP 	blk5: fillColor = [1, 0, 0]
8.2459 	EXP 	blk5: fillColor = [1, 0, 0]
8.2623 	EXP 	blk5: fillColor = [1, 0, 0]
8.2791 	EXP 	blk5: fillColor = [1, 0, 0]
8.2958 	EXP 	blk5: fillColor = [1, 0, 0]
8.3122 	EXP 	blk5: fillColor = [1, 0, 0]
8.3289 	EXP 	blk5: fillColor = [1, 0, 0]
8.3455 	EXP 	blk5: fillColor = [1, 0, 0]
8.3623 	EXP 	blk5: fillColor = [1, 0, 0]
8.3628 	DATA 	Mouse:  Left button up, pos=(1228,621)
9.1134 	DATA 	Mouse: Left button down, pos=(1483,106)
9.1290 	EXP 	blk1: autoDraw = False
9.1290 	EXP 	blk2: autoDraw = False
9.1290 	EXP 	blk3: autoDraw = False
9.1290 	EXP 	blk4: autoDraw = False
9.1290 	EXP 	blk5: autoDraw = False
9.1290 	EXP 	blk6: autoDraw = False
9.1290 	EXP 	blk7: autoDraw = False
9.1290 	EXP 	blk8: autoDraw = False
9.1290 	EXP 	blk9: autoDraw = False
9.1290 	EXP 	submit_button: autoDraw = False
9.1290 	EXP 	fbtxt: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.1290 	EXP 	fbtxt: height = 0.05
9.1290 	EXP 	fbtxt: height = 0.05
9.1290 	EXP 	fbtxt: height = 0.05
9.1290 	EXP 	fbtxt: text = 'Incorrect!'
9.1290 	EXP 	blk1: fillColor = [1, 1, 1]
9.1290 	EXP 	blk2: fillColor = [1, 1, 1]
9.1290 	EXP 	blk3: fillColor = [1, 1, 1]
9.1290 	EXP 	blk4: fillColor = [1, 1, 1]
9.1290 	EXP 	blk5: fillColor = [1, 1, 1]
9.1290 	EXP 	blk6: fillColor = [1, 1, 1]
9.1290 	EXP 	blk7: fillColor = [1, 1, 1]
9.1290 	EXP 	blk8: fillColor = [1, 1, 1]
9.1290 	EXP 	blk9: fillColor = [1, 1, 1]
9.1290 	EXP 	blk1_3: fillColor = [1, 1, 1]
9.1290 	EXP 	blk2_3: fillColor = [1, 1, 1]
9.1290 	EXP 	blk3_3: fillColor = [1, 1, 1]
9.1290 	EXP 	blk4_3: fillColor = [1, 1, 1]
9.1290 	EXP 	blk5_3: fillColor = [1, 1, 1]
9.1290 	EXP 	blk6_3: fillColor = [1, 1, 1]
9.1290 	EXP 	blk7_3: fillColor = [1, 1, 1]
9.1290 	EXP 	blk8_3: fillColor = [1, 1, 1]
9.1290 	EXP 	blk9_3: fillColor = [1, 1, 1]
9.1290 	EXP 	fbtxt: autoDraw = True
9.3470 	DATA 	Mouse:  Left button up, pos=(1483,106)
10.1129 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
10.1289 	EXP 	fbtxt: autoDraw = False
10.1289 	EXP 	fbtxt: autoDraw = False
10.1289 	EXP 	blk1_3: foreColor = <psychopy.colors.Color: white, alpha=1.0>
10.1289 	EXP 	blk1_3: borderColor = <psychopy.colors.Color: white, alpha=1.0>
10.1289 	EXP 	blk1_3: fillColor = <psychopy.colors.Color: white, alpha=1.0>
10.1289 	EXP 	blk1: foreColor = <psychopy.colors.Color: white, alpha=1.0>
10.1289 	EXP 	blk1: borderColor = <psychopy.colors.Color: white, alpha=1.0>
10.1289 	EXP 	blk1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
10.1289 	EXP 	blk2_3: foreColor = <psychopy.colors.Color: white, alpha=1.0>
10.1289 	EXP 	blk2_3: borderColor = <psychopy.colors.Color: white, alpha=1.0>
10.1289 	EXP 	blk2_3: fillColor = <psychopy.colors.Color: white, alpha=1.0>
10.1289 	EXP 	blk2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
10.1289 	EXP 	blk2: borderColor = <psychopy.colors.Color: white, alpha=1.0>
